study,method,bmi,trial,snr_db,respiration_true_bpm,respiration_est_bpm,respiration_abs_error_bpm,heart_true_bpm,heart_est_bpm,heart_abs_error_bpm,spatial_sinr_db
quantization,3-bit phase,22.0,9.0,8.0,12.421395713356922,12.358225206712548,0.06317050664437396,89.77670021525194,89.79574451367994,0.019044298427999706,0.8574583117261083
quantization,4-bit phase,22.0,9.0,8.0,12.421395713356922,12.215460751353506,0.20593496200341654,89.77670021525194,89.73539607506422,0.04130414018771944,1.6677833283800183
quantization,6-bit phase,22.0,9.0,8.0,12.421395713356922,12.373201428995328,0.04819428436159434,89.77670021525194,89.88951578648694,0.11281557123500363,6.340498254097465
quantization,Continuous phase,22.0,10.0,8.0,23.163537548622383,23.112644794916285,0.05089275370609769,60.74188746001123,60.50331453722001,0.23857292279122078,6.039481365062161
quantization,1-bit phase,22.0,10.0,8.0,23.163537548622383,23.031437839333996,0.13209970928838644,60.74188746001123,47.55918348279928,13.18270397721195,-3.9090995105742987
quantization,2-bit phase,22.0,10.0,8.0,23.163537548622383,-22.0937456412184,45.257283189840784,60.74188746001123,52.58480082046009,8.157086639551139,-7.027697938664604
quantization,3-bit phase,22.0,10.0,8.0,23.163537548622383,23.107240985805422,0.056296562816960716,60.74188746001123,60.5857209490852,0.1561665109260275,0.29949741827082116
quantization,4-bit phase,22.0,10.0,8.0,23.163537548622383,23.11639079490713,0.04714675371525345,60.74188746001123,60.48961243936318,0.2522750206480495,1.134090060249378
quantization,6-bit phase,22.0,10.0,8.0,23.163537548622383,23.112932391382504,0.050605157239878906,60.74188746001123,60.512448992548926,0.2294384674623018,5.796860198092588
quantization,Continuous phase,22.0,11.0,8.0,10.873774748962658,10.831279536838478,0.04249521212418017,75.73804069068636,75.70250098466103,0.03553970602533241,6.315424203149819
quantization,1-bit phase,22.0,11.0,8.0,10.873774748962658,10.63024691111074,0.2435278378519179,75.73804069068636,75.77843627526264,0.04039558457627379,-3.1311651992813836
quantization,2-bit phase,22.0,11.0,8.0,10.873774748962658,10.499091463882962,0.37468328507969595,75.73804069068636,62.09208603149157,13.645954659194793,-5.634709848135105
quantization,3-bit phase,22.0,11.0,8.0,10.873774748962658,10.664186121593112,0.20958862736954664,75.73804069068636,75.55000019549773,0.18804049518863053,-0.12451180924911832
quantization,4-bit phase,22.0,11.0,8.0,10.873774748962658,10.886442418461652,0.012667669498993561,75.73804069068636,75.46495847217798,0.2730822185083781,2.1053853846342037
quantization,6-bit phase,22.0,11.0,8.0,10.873774748962658,10.831382563336076,0.04239218562658209,75.73804069068636,75.70577144466895,0.03226924601740677,6.125222122349654
quantization,Continuous phase,26.0,0.0,8.0,20.924894129654984,20.881997642335087,0.04289648731989715,73.05276199277854,73.03791600480349,0.014845987975050434,7.529322208012275
quantization,1-bit phase,26.0,0.0,8.0,20.924894129654984,20.878775657263727,0.04611847239125666,73.05276199277854,49.33866376943113,23.714098223347413,-5.976909557750103
quantization,2-bit phase,26.0,0.0,8.0,20.924894129654984,5.693059300118134,15.23183482953685,73.05276199277854,48.086836582256986,24.965925410521557,-6.001579042198885
quantization,3-bit phase,26.0,0.0,8.0,20.924894129654984,20.88621844496874,0.03867568468624327,73.05276199277854,73.00232867643454,0.05043331634399806,-1.9510508777800608
quantization,4-bit phase,26.0,0.0,8.0,20.924894129654984,20.879169541350002,0.045724588304981495,73.05276199277854,73.10334028549731,0.050578292718768125,2.8564043201755265
quantization,6-bit phase,26.0,0.0,8.0,20.924894129654984,20.882000602702718,0.042893526952266114,73.05276199277854,73.054148741499,0.0013867487204635154,7.444190431097115
quantization,Continuous phase,26.0,1.0,8.0,21.127937024418124,21.07977615584575,0.04816086857237423,67.1103950064195,67.00250307455583,0.1078919318636622,7.710604065034651
quantization,1-bit phase,26.0,1.0,8.0,21.127937024418124,21.45534391692879,0.3274068925106661,67.1103950064195,68.13832785541499,1.0279328489954906,-6.321527421015362
quantization,2-bit phase,26.0,1.0,8.0,21.127937024418124,3.968586188058556,17.159350836359568,67.1103950064195,60.90346160136254,6.206933405056958,-5.875666348905372
quantization,3-bit phase,26.0,1.0,8.0,21.127937024418124,6.404633469914048,14.723303554504076,67.1103950064195,74.05294170626759,6.942546699848094,-2.4140569151027718
quantization,4-bit phase,26.0,1.0,8.0,21.127937024418124,21.0834966081554,0.04444041626272366,67.1103950064195,66.76611829742578,0.34427670899371776,3.2836408833742374
quantization,6-bit phase,26.0,1.0,8.0,21.127937024418124,21.078876440160943,0.049060584257180295,67.1103950064195,66.99500814808718,0.11538685833231455,7.605288561646332
quantization,Continuous phase,26.0,2.0,8.0,12.493107071547263,12.446261663027597,0.046845408519665455,61.96446993718102,61.99192170952092,0.02745177233990148,7.587274867451015
quantization,1-bit phase,26.0,2.0,8.0,12.493107071547263,12.472949099238935,0.020157972308327388,61.96446993718102,64.31077865274403,2.346308715563012,-5.839261298726688
quantization,2-bit phase,26.0,2.0,8.0,12.493107071547263,12.029982231121693,0.4631248404255697,61.96446993718102,71.8267454085187,9.862275471337682,-5.978495028229692
quantization,3-bit phase,26.0,2.0,8.0,12.493107071547263,12.473953314197932,0.019153757349331002,61.96446993718102,49.58058635306792,12.3838835841131,-2.5657932950685467
quantization,4-bit phase,26.0,2.0,8.0,12.493107071547263,12.438361911217038,0.05474516033022425,61.96446993718102,62.29228030453859,0.3278103673575714,3.0127093599681602
